time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0684263454664,0.117806380634,12.1635811502,0.0737813216647,6.25107524765,0.0,0.22174708338,0.380963141347,3.27758039163,0.117303381189,0.0176846728959,0.0,448.7038135853144,449.5571444895013,449.8386599879039,449.634990753294
1.3800000000000008,0.082293873393,0.141987060907,12.3601754804,0.0805849980193,6.25225149661,0.0,0.240404779212,0.425660569336,3.27551318807,0.104141483746,0.0231901990278,0.0,414.53504025654036,415.0185646918979,415.4647595148483,414.32146576744145
1.4400000000000008,0.0972549001293,0.168957619303,12.5565291466,0.0865741575259,6.2542325459,0.0,0.258144398691,0.473886439022,3.26957168892,0.0893627657669,0.0476736292385,0.0,412.68999883434026,414.8460121196456,414.1529612984448,412.860306252362
1.5000000000000009,0.113386024724,0.199370480609,12.7576141917,0.0916480637831,6.25750461414,0.0,0.279198148944,0.540413487418,3.43272465998,0.0726491601406,0.0655797002914,0.0,466.6916942263998,468.08903063890034,468.2590620848565,466.96242455052135
1.560000000000001,0.130535276456,0.233268556054,12.9618329875,0.0956719538479,6.26127023444,0.0,0.292140728669,0.589866201863,3.37470378953,0.0525296109327,0.0564262815191,0.0,397.4846956778645,396.6482501934707,397.6970783067559,395.853673530409
1.620000000000001,0.148599156812,0.271084154568,13.171785114,0.0991832676054,6.26473687208,0.0,0.309543224694,0.670989452004,3.6228887478,0.0684025003406,0.0603499431305,0.0,493.4563749449201,493.7478790780282,492.102636117273,493.2781837238914
1.680000000000001,0.167550802547,0.313482836343,13.3928732406,0.103497823568,6.26870818722,0.0,0.321763970063,0.742697241844,3.74625497369,0.0781306336896,0.0758569265159,0.0,457.1089477807864,458.3461369388109,457.8189292008689,458.5961273278581
1.740000000000001,0.187104540042,0.359955957645,13.6182879273,0.108152776862,6.27291541737,0.0,0.32962224193,0.80681311856,3.76743504448,0.0764639157861,0.0550456950753,0.0,427.34276556860215,425.5688438092437,426.63470954155895,426.4974275586356
1.8000000000000012,0.207063750829,0.410453988134,13.8458278138,0.112346719801,6.27680857592,0.0,0.335333718505,0.876845941473,3.8169920355,0.0516444811173,0.0795535404369,0.0,434.35470686521535,436.40837454575797,437.75766118272463,435.6909942024534
1.8600000000000012,0.227277757602,0.465067859254,14.0749276363,0.115302892781,6.28166048906,0.0,0.33803923033,0.943868403438,3.81960755974,0.0440394851242,0.083365858369,0.0,421.4976090365724,421.832631975882,420.9774437135552,420.3204719157959
1.9200000000000013,0.247567787509,0.524142423616,14.3075339893,0.118183572695,0.00387932370157,0.0,0.337744520159,1.02551153098,3.93348572115,0.054958992389,0.100903972901,0.0,456.7757056765719,458.1786854918496,455.9530972147732,456.82601503612426
1.9800000000000013,0.267732234867,0.587894808774,14.5446068945,0.121672297444,0.0105780015319,0.0,0.333802391746,1.09985077095,3.96875191509,0.0638560812338,0.127302836406,0.0,432.08860668458937,434.31961743543826,432.5186785554307,433.26983258933393
2.0400000000000014,0.287477686636,0.656680925718,14.7879217014,0.125967619029,0.0187732551201,0.0,0.323479768748,1.19338567065,4.14102072409,0.0837491110068,0.150612115221,0.0,474.5403209473106,476.3418977836337,475.6382301891132,477.1628612858171
2.1000000000000014,0.306452496,0.730903224941,15.0393994912,0.130959946484,0.0285808078036,0.0,0.308041028308,1.28113240853,4.24107682462,0.0820960932857,0.181285518484,0.0,454.7189436051715,457.19363652725457,455.2546546120141,455.1278220573243
2.1600000000000015,0.324350388537,0.810228286988,15.2948940056,0.135659517808,0.0393275928266,0.0,0.287549162054,1.36343869007,4.27515037029,0.0694610914607,0.174377466429,0.0,435.85909517388643,435.312980537331,436.4372894016609,435.3863106318505
2.2200000000000015,0.340763596566,0.894748216842,15.5536823446,0.140929683064,0.0500120602828,0.0,0.258517087718,1.45429976847,4.35068377756,0.110519851493,0.184589272736,0.0,448.0900873067196,448.9497091642945,448.8995492420923,452.22503572865025
2.2800000000000016,0.355339558904,0.984494200739,15.8146505951,0.147250450864,0.0609300545098,0.0,0.226382067552,1.53776614307,4.34808464028,0.0922174622888,0.176134036148,0.0,425.6858901144129,424.99528220943773,426.01361518965416,424.45566956231795
2.3400000000000016,0.367401939102,1.08027164508,16.081603578,0.153059630589,0.0710958439711,0.0,0.174518692639,1.65531690811,4.54930545586,0.104715964307,0.150620713291,0.0,489.2424418757234,487.36317768221477,488.9476340190445,489.88496814994045
2.4000000000000017,0.376241865664,1.18296986991,16.3588782418,0.159712289652,0.0799376044903,0.0,0.119214665637,1.76852144971,4.69232854985,0.120985592017,0.139896949603,0.0,474.3076587624027,473.5020837889507,473.07019443857286,474.3313530638091
2.4600000000000017,0.381602786953,1.29253764203,16.6442868723,0.167716929975,0.088881911343,0.0,0.0586010373702,1.88441467143,4.82043517931,0.150821404953,0.162967337254,0.0,470.7654972787658,472.5665206261355,469.3453734305008,471.6702952641677
2.520000000000002,0.38361789096,1.40832038122,16.9320178763,0.176652685494,0.0983915428131,0.0,0.00777777220019,1.97571150043,4.77051339136,0.14485304712,0.147589857625,0.0,415.6368456044946,414.3123508108889,416.71706335251685,416.2173807320195
2.580000000000002,0.382100155407,1.53030216439,17.2199586855,0.186047050168,0.107014300815,0.0,-0.0591766092778,2.09110860353,4.826894943,0.173262188359,0.134551896856,0.0,451.7087697827498,450.67482685339553,449.68569999161974,452.00357488709125
2.640000000000002,0.376259164323,1.65962622208,17.5124927424,0.196121229864,0.114677359386,0.0,-0.136271030242,2.22057868044,4.92336463107,0.154162276389,0.108342698144,0.0,466.0032533738648,463.9634418827905,465.6149536056613,464.14344229009936
2.700000000000002,0.365469702593,1.7971984846,17.8121876608,0.205379757637,0.121203196189,0.0,-0.223990391214,2.36594782723,5.06535145178,0.154599867923,0.109592697988,0.0,481.514337421367,481.61832430281527,479.529910378716,479.5837331950469
2.760000000000002,0.349446054539,1.94339486043,18.1189581093,0.21493939478,0.128010767269,0.0,-0.310734978843,2.50802819774,5.15940054126,0.167404525552,0.120241678034,0.0,467.7032724497442,468.5427281950971,467.9491628605477,468.96753453377556
2.820000000000002,0.328663169136,2.09732939672,18.426890324,0.224662447315,0.135048376104,0.0,-0.382605277965,2.6238624219,5.10480868932,0.14832811288,0.110633954335,0.0,422.8816886444848,422.06618793636966,422.3737224982098,420.7512587619357
2.880000000000002,0.302810249969,2.25941078138,18.7360871596,0.23326532721,0.141427037073,0.0,-0.479730353609,2.77950849842,5.20075355942,0.130998778819,0.0958527704604,0.0,471.93001092954177,470.7966360308465,472.0833619741473,470.76179939690024
2.940000000000002,0.272176579744,2.42908180711,19.0430056831,0.241110026887,0.147611502928,0.0,-0.541854783296,2.87675364437,5.03029696379,0.130233092172,0.114583709262,0.0,382.01673371170233,383.8099591035069,382.6580993111603,382.6038920144682
3.000000000000002,0.236755284097,2.6062392665,19.3460004651,0.248441729751,0.154914436146,0.0,-0.639458649782,3.02900723803,5.06880734361,0.0968579911381,0.133107646545,0.0,453.8370739901474,455.3345165659921,456.18989839290987,453.5291342293852
3.0600000000000023,0.195754888313,2.79198463445,19.6486670919,0.25388640848,0.16280994976,0.0,-0.727865690251,3.16285027708,5.0198498827,0.0742808356663,0.12837733374,0.0,427.4556894173946,427.06896969445427,428.15400411968056,426.2355225552471
3.1200000000000023,0.149128274088,2.98611506634,19.9494783055,0.258117749954,0.170585345951,0.0,-0.826993671493,3.30836408529,5.00678679469,0.0616884681921,0.131908718488,0.0,439.5745682497435,439.88272581061614,440.564878188309,439.52609856371635
3.1800000000000024,0.0965426820281,3.1888356288,20.2487610785,0.261915269991,0.178736033806,0.0,-0.92651421766,3.44914034131,4.96902817195,0.0663189325206,0.142732594778,0.0,432.2468301361537,433.1757096858658,432.0039307086927,432.39730191564496
3.2400000000000024,0.0379410390211,3.39990436821,20.5452372782,0.26547719255,0.187012653369,0.0,-1.02755355811,3.5866429914,4.91330250661,0.0394493186386,0.126062644477,0.0,427.1636264995668,425.75775236293026,428.59017527728327,426.30235618871853
3.3000000000000025,-0.0280044138593,3.62082991855,20.8441490886,0.26774249483,0.194365367055,0.0,-1.17125398817,3.77735574567,5.04921804204,0.0341316665972,0.114380904518,0.0,490.45062257969664,489.5940877151254,488.7245565412873,488.32851980458594
3.3600000000000025,-0.102526467157,3.85293599739,21.1501674631,0.269415121201,0.200929872134,0.0,-1.31334617472,3.95930435427,5.15036199729,0.0108551038861,0.096938124859,0.0,481.9804462115373,480.6695490193458,481.7780308467162,480.01469886996756
